"Report_Name"	"Title Master Report"
"Report_ID"	"TR"
"Release"	"5"
"Institution_Name"	"Stanford University"
"Institution_ID"	"rsc:2472"
"Metric_Types"	"Searches_Automated; Searches_Federated; Searches_Regular; Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Title_Investigations; Limit_Exceeded; No_License"
"Report_Filters"	""
"Report_Attributes"	"Attributes_To_Show=YOP|Data_Type|Access_Type|Access_Method"
"Exceptions"	""
"Reporting_Period"	"Begin_Date=2018-01-01; End_Date=2018-06-30"
"Created"	"2018-08-22"
"Created_By"	"MPS"

"Title"	"Publisher"	"Publisher_ID"	"Platform"	"DOI"	"Proprietary_ID"	"ISBN"	"Print_ISSN"	"Online_ISSN"	"URI"	"Data_Type"	"Section_Type"	"YOP"	"Access_Type"	"Access_Method"	"Metric_Type"	"Reporting_Period_Total"	"Jan-2018"	"Feb-2018"	"Mar-2018"	"Apr-2018"	"May-2018"	"Jun-2018"
"Faraday Discussions"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5498/1991"	""	""	"1359-6640"	"1364-5498"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"142"	"0"	"0"	"0"	"0"	"0"	"142"
"Faraday Discussions"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5498/1991"	""	""	"1359-6640"	"1364-5498"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"83"	"0"	"0"	"0"	"0"	"0"	"83"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"40"	"0"	"0"	"0"	"0"	"0"	"40"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"22"	"0"	"0"	"0"	"0"	"0"	"22"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"30"	"0"	"0"	"0"	"0"	"0"	"30"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"16"	"0"	"0"	"0"	"0"	"0"	"16"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"21"	"0"	"0"	"0"	"0"	"0"	"21"
"Food & Function"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2042-650X/2010"	""	""	"2042-6496"	"2042-650X"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Faraday Symposia of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0301-5696"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"24"	"0"	"0"	"0"	"0"	"0"	"24"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"21"	"0"	"0"	"0"	"0"	"0"	"21"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"20"	"0"	"0"	"0"	"0"	"0"	"20"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"17"	"0"	"0"	"0"	"0"	"0"	"17"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"19"	"0"	"0"	"0"	"0"	"0"	"19"
"Journal of the Chemical Society, Faraday Transactions"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	"1364-5455"	"0956-5000"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"16"	"0"	"0"	"0"	"0"	"0"	"16"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"208"	"0"	"0"	"0"	"0"	"0"	"208"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"103"	"0"	"0"	"0"	"0"	"0"	"103"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"187"	"0"	"0"	"0"	"0"	"0"	"187"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"92"	"0"	"0"	"0"	"0"	"0"	"92"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"150"	"0"	"0"	"0"	"0"	"0"	"150"
"Green Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1463-9270/1999"	""	""	"1463-9262"	"1463-9270"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"78"	"0"	"0"	"0"	"0"	"0"	"78"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"85"	"0"	"0"	"0"	"0"	"0"	"85"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"50"	"0"	"0"	"0"	"0"	"0"	"50"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"75"	"0"	"0"	"0"	"0"	"0"	"75"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"42"	"0"	"0"	"0"	"0"	"0"	"42"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"69"	"0"	"0"	"0"	"0"	"0"	"69"
"Integrative Biology"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1757-9708/2009"	""	""	"1757-9694"	"1757-9708"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"39"	"0"	"0"	"0"	"0"	"0"	"39"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Annual Reports Section A (Inorganic Chemistry)"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1460-4760/1979"	""	""	"0260-1818"	"1460-4760"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society A: Inorganic, Physical, Theoretical"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4944"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society B: Physical Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0045-6470"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"7"	"0"	"0"	"0"	"0"	"0"	"7"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"7"	"0"	"0"	"0"	"0"	"0"	"7"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"7"	"0"	"0"	"0"	"0"	"0"	"7"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"7"	"0"	"0"	"0"	"0"	"0"	"7"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"6"	"0"	"0"	"0"	"0"	"0"	"6"
"Journal of the Chemical Society C: Organic"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0022-4952"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"6"	"0"	"0"	"0"	"0"	"0"	"6"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"38"	"0"	"0"	"0"	"0"	"0"	"38"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"31"	"0"	"0"	"0"	"0"	"0"	"31"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"36"	"0"	"0"	"0"	"0"	"0"	"36"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"29"	"0"	"0"	"0"	"0"	"0"	"29"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"34"	"0"	"0"	"0"	"0"	"0"	"34"
"Journal of Analytical Atomic Spectrometry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5544/1986"	""	""	"0267-9477"	"1364-5544"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"27"	"0"	"0"	"0"	"0"	"0"	"27"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"2"	"0"	"0"	"0"	"0"	"0"	"2"
"Journal of Chemical Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5560/1997"	""	""	"0308-2342"	"1364-5560"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"279"	"0"	"0"	"0"	"0"	"0"	"279"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"185"	"0"	"0"	"0"	"0"	"0"	"185"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"235"	"0"	"0"	"0"	"0"	"0"	"235"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"152"	"0"	"0"	"0"	"0"	"0"	"152"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"202"	"0"	"0"	"0"	"0"	"0"	"202"
"Journal of Materials Chemistry"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1364-5501/1991"	""	""	"0959-9428"	"1364-5501"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"137"	"0"	"0"	"0"	"0"	"0"	"137"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"39"	"0"	"0"	"0"	"0"	"0"	"39"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"31"	"0"	"0"	"0"	"0"	"0"	"31"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"35"	"0"	"0"	"0"	"0"	"0"	"35"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"29"	"0"	"0"	"0"	"0"	"0"	"29"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"33"	"0"	"0"	"0"	"0"	"0"	"33"
"Journal of the Chemical Society (Resumed)"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"27"	"0"	"0"	"0"	"0"	"0"	"27"
"Journal of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"6"	"0"	"0"	"0"	"0"	"0"	"6"
"Journal of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Journal of the Chemical Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0368-1769"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"3"	"0"	"0"	"0"	"0"	"0"	"3"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"941"	"0"	"0"	"0"	"0"	"0"	"941"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"577"	"0"	"0"	"0"	"0"	"0"	"577"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"755"	"0"	"0"	"0"	"0"	"0"	"755"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"443"	"0"	"0"	"0"	"0"	"0"	"443"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"623"	"0"	"0"	"0"	"0"	"0"	"623"
"Lab on a Chip"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1473-0189/2001"	""	""	"1473-0197"	"1473-0189"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"376"	"0"	"0"	"0"	"0"	"0"	"376"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"126"	"0"	"0"	"0"	"0"	"0"	"126"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"83"	"0"	"0"	"0"	"0"	"0"	"83"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"111"	"0"	"0"	"0"	"0"	"0"	"111"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"70"	"0"	"0"	"0"	"0"	"0"	"70"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"103"	"0"	"0"	"0"	"0"	"0"	"103"
"Molecular BioSystems"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1742-2051/2005"	""	""	"1742-206X"	"1742-2051"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"66"	"0"	"0"	"0"	"0"	"0"	"66"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"57"	"0"	"0"	"0"	"0"	"0"	"57"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"30"	"0"	"0"	"0"	"0"	"0"	"30"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"52"	"0"	"0"	"0"	"0"	"0"	"52"
"MedChemComm"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2040-2511/2010"	""	""	"2040-2503"	"2040-2511"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"25"	"0"	"0"	"0"	"0"	"0"	"25"
